idx,construction_score,non_article_region_score,numeral_noun_region_score,just_noun_region_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
4008,-9.87444019317627,-12.49377155303955,-11.540508270263672,-13.019817352294922,-10.921822547912598,-10.921822547912598,-9.840547561645508,-12.44858169555664,-12.52959442138672,-12.52959442138672,-8.490835189819336,-11.728029251098633,-10.310111045837402,-14.51022720336914
4009,-9.37375831604004,-11.82619571685791,-10.539144515991213,-11.01708984375,-10.026239395141602,-10.026239395141602,-9.071378707885742,-11.423324584960938,-11.75246238708496,-11.75246238708496,-7.790847778320312,-10.678048133850098,-9.483158111572266,-12.0335693359375
4010,-9.01353359222412,-10.762804985046388,-9.550308227539062,-9.294861793518066,-10.11015510559082,-10.11015510559082,-9.171398162841797,-10.960134506225586,-10.655489921569824,-10.655489921569824,-7.601082801818848,-9.462629318237305,-9.420661926269531,-10.63336944580078
4011,-10.772955894470217,-13.691792488098145,-13.337539672851562,-15.2026948928833,-13.163938522338867,-13.163938522338867,-10.782852172851562,-13.704986572265623,-13.364197731018066,-13.364197731018066,-10.430294036865234,-14.63721752166748,-10.604867935180664,-15.397860527038574
4012,-8.303424835205078,-9.875167846679688,-8.366791725158691,-6.813994407653809,-9.52725887298584,-9.52725887298584,-8.500326156616211,-10.121295928955078,-9.934133529663086,-9.934133529663086,-7.7181925773620605,-9.6187744140625,-8.708492279052734,-9.208610534667969
4013,-8.545234680175781,-10.177433013916016,-8.769810676574707,-7.41852331161499,-9.3837890625,-9.3837890625,-8.376264572143555,-9.966445922851562,-9.94040298461914,-9.94040298461914,-7.8329386711120605,-9.771768569946287,-8.111013412475586,-8.013653755187988
4014,-11.237545013427734,-14.311148643493652,-14.266290664672852,-17.052152633666992,-14.510635375976562,-14.510635375976562,-11.841154098510742,-15.116056442260742,-14.34299659729004,-14.34299659729004,-10.72756576538086,-15.083126068115234,-11.344972610473633,-17.61817169189453
4015,-10.58526611328125,-13.44153881072998,-12.962160110473633,-14.451933860778809,-13.30370807647705,-13.30370807647705,-10.92842960357666,-13.899662017822266,-13.806207656860352,-13.806207656860352,-10.250910758972168,-14.368999481201172,-10.740341186523438,-15.804278373718262
4016,-9.942625999450684,-12.584686279296877,-11.674566268920898,-11.878692626953123,-12.223943710327148,-12.223943710327148,-10.322752952575684,-13.091522216796877,-12.649778366088867,-12.649778366088867,-9.53143310546875,-13.288925170898438,-10.214603424072266,-14.227065086364746
4017,-10.655085563659668,-13.534631729125977,-13.101799011230469,-14.73121166229248,-12.914709091186523,-12.914709091186523,-10.810564041137695,-13.742237091064451,-13.276165962219238,-13.276165962219238,-9.835412979125977,-13.74489688873291,-11.10129165649414,-16.887128829956055
4018,-10.526445388793944,-13.363110542297363,-12.844517707824709,-14.216650009155272,-12.556750297546388,-12.556750297546388,-10.961593627929688,-13.943309783935549,-13.35768985748291,-13.35768985748291,-10.272470474243164,-14.400483131408691,-10.307699203491213,-14.506354331970217
4019,-10.064430236816406,-12.74699592590332,-11.920061111450195,-12.359694480895996,-11.434093475341797,-11.434093475341797,-10.249094009399414,-12.993309020996094,-12.493886947631836,-12.493886947631836,-9.753110885620115,-13.621442794799805,-9.481452941894531,-12.027613639831545
4020,-9.42298412322998,-11.274618148803713,-10.232725143432615,-9.61289405822754,-10.966327667236328,-10.966327667236328,-9.72702980041504,-11.654674530029297,-10.86568832397461,-10.86568832397461,-8.521516799926758,-10.689873695373535,-9.41815185546875,-10.627931594848633
4021,-8.540607452392578,-9.641050338745115,-11.463054656982422,-13.364601135253906,-9.405598640441896,-9.405598640441896,-8.716367721557617,-10.391347885131836,-10.047992706298828,-10.047992706298828,-8.665008544921875,-11.989290237426758,-9.018316268920898,-16.296340942382812
4022,-6.859069347381592,-7.403116226196289,-7.12583065032959,-5.907991409301758,-7.392546653747559,-7.392546653747559,-7.258663177490234,-8.307448387145996,-8.034493446350098,-8.034493446350098,-6.51138973236084,-8.009703636169434,-7.68635368347168,-9.327420234680176
4023,-6.714341640472412,-7.2291669845581055,-6.835635185241699,-5.472438812255859,-7.15628719329834,-7.15628719329834,-6.949316024780273,-7.936070919036865,-7.978160858154297,-7.978160858154297,-6.048754692077637,-7.393428325653076,-7.832192897796631,-9.692018508911133
4024,-8.773269653320312,-9.931533813476562,-12.043603897094728,-14.52517795562744,-10.004216194152832,-10.004216194152832,-9.136053085327148,-10.916383743286133,-10.62881088256836,-10.62881088256836,-9.25173282623291,-12.869375228881836,-9.335243225097656,-17.564048767089844
4025,-7.735456466674805,-8.634611129760742,-9.450178146362305,-9.338848114013672,-9.144590377807615,-9.144590377807615,-8.488818168640137,-10.107339859008787,-10.107536315917969,-10.107536315917969,-7.98001766204834,-10.961803436279297,-8.968141555786133,-16.09563636779785
4026,-7.764486312866211,-8.670554161071777,-9.52164363861084,-9.481258392333984,-8.571745872497559,-8.571745872497559,-8.019621849060059,-9.520415306091309,-9.426350593566896,-9.426350593566896,-7.568943977355957,-10.34604835510254,-8.559258460998535,-14.46010684967041
4027,-8.239534378051758,-9.26470947265625,-10.710373878479004,-11.859238624572754,-8.929189682006836,-8.929189682006836,-8.415487289428711,-10.015247344970703,-9.978841781616213,-9.978841781616213,-7.887698173522949,-10.823324203491213,-9.121292114257812,-16.70824432373047
4028,-7.940760612487793,-8.891242980957031,-9.96343994140625,-10.36536979675293,-8.767271041870117,-8.767271041870117,-8.30972957611084,-9.883478164672852,-9.66791820526123,-9.66791820526123,-8.291422843933105,-11.428911209106444,-8.598644256591797,-14.60987663269043
4029,-7.552750587463379,-8.406229019165039,-8.993412971496582,-8.42531681060791,-8.034038543701172,-8.034038543701172,-7.812477111816406,-9.261913299560549,-9.076074600219728,-9.076074600219728,-7.583968162536621,-10.36772918701172,-8.182046890258789,-12.949529647827148
4030,-7.496349811553955,-8.167852401733398,-8.400390625,-7.819831848144531,-7.741255760192871,-7.741255760192871,-7.460596084594727,-8.549769401550293,-8.435070991516113,-8.435070991516113,-7.431556224822998,-9.23659324645996,-7.563742637634277,-9.020893096923828
4031,-8.791769027709961,-9.955001831054688,-12.090957641601562,-13.662142753601074,-9.61191177368164,-9.61191177368164,-8.625696182250977,-10.278436660766602,-10.153291702270508,-10.153291702270508,-8.977479934692383,-12.457996368408203,-9.01898193359375,-16.297266006469727
4032,-7.024246692657471,-7.60132884979248,-7.456184864044189,-5.92439079284668,-7.567306995391846,-7.567306995391846,-7.279806137084961,-8.332477569580078,-8.263307571411133,-8.263307571411133,-6.984522342681885,-8.640547752380371,-7.689059257507324,-9.330299377441406
4033,-6.893457889556885,-7.4443817138671875,-7.194606781005859,-5.532023906707764,-7.382270336151123,-7.382270336151123,-7.011314392089844,-8.01063060760498,-8.15104866027832,-8.15104866027832,-6.603974342346191,-8.133721351623535,-7.835447788238525,-9.699289321899414
4034,-9.11900806427002,-10.363706588745115,-12.907947540283203,-15.29647731781006,-10.093133926391602,-10.093133926391602,-8.987273216247559,-10.729979515075684,-10.848421096801758,-10.848421096801758,-9.526958465576172,-13.283071517944336,-9.336023330688477,-17.565431594848633
4035,-8.268928527832031,-9.30219841003418,-10.782991409301758,-11.043533325195312,-9.27439308166504,-9.27439308166504,-8.39675521850586,-9.992260932922363,-10.371133804321287,-10.371133804321287,-8.333392143249512,-11.492721557617188,-8.969085693359375,-16.097679138183594
4036,-8.18904972076416,-9.201257705688477,-10.583051681518556,-10.646686553955078,-8.8409423828125,-8.8409423828125,-8.060635566711426,-9.572111129760742,-9.678028106689451,-9.678028106689451,-7.996537208557129,-10.987439155578612,-8.559258460998535,-14.46010684967041
4037,-8.529409408569336,-9.627052307128906,-11.435060501098633,-12.350350379943848,-9.169808387756348,-9.169808387756348,-8.396880149841309,-9.992416381835938,-9.912964820861816,-9.912964820861816,-8.281403541564941,-11.414739608764648,-9.122175216674805,-16.710037231445312
4038,-8.376123428344727,-9.435100555419922,-11.050735473632812,-11.582054138183594,-8.91368293762207,-8.91368293762207,-8.272111892700195,-9.836456298828123,-9.906120300292969,-9.906120300292969,-8.487045288085938,-11.723200798034668,-8.596932411193848,-14.610800743103027
4039,-7.9462385177612305,-8.898836135864258,-9.97626495361328,-9.43008041381836,-8.34292221069336,-8.34292221069336,-7.795564651489258,-9.240772247314451,-9.347970008850098,-9.347970008850098,-7.787230968475342,-10.673480033874512,-8.182046890258789,-12.949529647827148
4040,-7.542258262634277,-8.223540306091309,-8.491629600524902,-7.47622013092041,-8.206869125366211,-8.206869125366211,-7.511882781982422,-8.611312866210938,-8.41477108001709,-8.41477108001709,-7.597476959228516,-9.458391189575195,-7.575019359588623,-9.048216819763184
4041,-9.219861030578612,-10.49086570739746,-13.158975601196287,-14.003829956054688,-10.52371311187744,-10.52371311187744,-9.160516738891602,-10.946962356567385,-10.503443717956545,-10.503443717956545,-10.430621147155762,-14.638565063476562,-9.01898193359375,-16.297266006469727
4042,-7.292678356170654,-7.923446655273437,-7.993048191070557,-5.833000659942627,-8.428426742553711,-8.428426742553711,-7.806388854980469,-8.964377403259277,-8.757397651672363,-8.757397651672363,-7.720282077789307,-9.622132301330566,-7.68635368347168,-9.327420234680176
4043,-7.400570869445801,-8.053515434265137,-8.20825481414795,-6.155441761016846,-8.24403190612793,-8.24403190612793,-7.50301456451416,-8.60032844543457,-8.42175579071045,-8.42175579071045,-7.836058616638184,-9.776500701904297,-7.835447788238525,-9.699289321899414
4044,-9.423158645629885,-10.743894577026367,-13.66832447052002,-15.02661418914795,-11.134451866149902,-11.134451866149902,-9.745203971862791,-11.67782211303711,-11.307406425476074,-11.307406425476074,-10.726181983947754,-15.081907272338867,-9.335243225097656,-17.56404685974121
4045,-8.823786735534668,-9.995771408081056,-12.170137405395508,-12.026394844055176,-10.384947776794434,-10.384947776794434,-9.047548294067385,-10.805323600769045,-10.797033309936523,-10.797033309936523,-10.249000549316406,-14.366133689880373,-8.968141555786133,-16.09563636779785
4046,-8.502388954162598,-9.592931747436523,-11.366399765014648,-10.422765731811523,-9.873050689697266,-9.873050689697266,-8.595254898071289,-10.239956855773926,-10.17360782623291,-10.17360782623291,-9.530844688415527,-13.288900375366213,-8.559258460998535,-14.46010684967041
4047,-8.922134399414062,-10.11870574951172,-12.416006088256836,-12.518132209777832,-10.042590141296388,-10.042590141296388,-9.011610984802246,-10.76082992553711,-10.287921905517578,-10.287921905517578,-9.834831237792969,-13.745180130004885,-9.122175216674805,-16.710037231445312
4048,-8.96510124206543,-10.171667098999023,-12.524288177490234,-12.735433578491213,-9.958189964294434,-9.958189964294434,-8.916634559631348,-10.642108917236328,-10.60227394104004,-10.60227394104004,-10.272531509399414,-14.401432037353516,-8.59794807434082,-14.613134384155272
4049,-8.61374568939209,-9.732128143310549,-11.644792556762695,-10.979549407958984,-9.245271682739258,-9.245271682739258,-8.455490112304688,-10.065250396728516,-10.00857162475586,-10.00857162475586,-9.753110885620115,-13.621442794799805,-8.181234359741211,-12.948012351989746
4050,-7.923112392425537,-8.679692268371582,-9.25317668914795,-7.724748611450195,-8.958085060119629,-8.958085060119629,-7.972291946411133,-9.163461685180664,-9.06094741821289,-9.06094741821289,-8.52151870727539,-10.689874649047852,-7.575019359588623,-9.048216819763184
4051,-8.092681884765625,-10.11866569519043,-10.829900741577148,-13.143271446228027,-9.778508186340332,-9.778508186340332,-8.76875114440918,-11.020090103149414,-11.23212432861328,-11.23212432861328,-8.665008544921875,-11.989290237426758,-8.607758522033691,-15.112347602844238
4052,-6.713884353637695,-7.88824462890625,-7.617062568664551,-7.171482086181641,-7.71216869354248,-7.71216869354248,-7.5320024490356445,-8.911319732666016,-8.481330871582031,-8.481330871582031,-6.511390686035156,-8.009705543518066,-7.159919738769531,-8.964376449584961
4053,-6.377975463867188,-7.468357086181641,-7.05721378326416,-6.3317084312438965,-7.037904739379883,-7.037904739379883,-6.724529266357422,-7.901978492736816,-8.31340503692627,-8.31340503692627,-6.048754692077637,-7.393428325653076,-7.276697635650635,-9.1942777633667
4054,-8.829848289489746,-11.100981712341309,-12.300577163696287,-16.092931747436523,-11.095378875732422,-11.095378875732422,-9.571578025817873,-12.09052562713623,-12.13902473449707,-12.13902473449707,-9.25173282623291,-12.869375228881836,-9.400890350341797,-17.48443603515625
4055,-7.769443511962891,-9.687108993530272,-10.179768562316896,-11.851313591003418,-10.005094528198242,-10.005094528198242,-8.926713943481445,-11.230707168579102,-11.156326293945312,-11.156326293945312,-7.982402324676514,-10.966537475585938,-8.667854309082031,-15.290739059448242
4056,-7.194223403930664,-8.920721054077148,-9.032983779907228,-9.5494384765625,-8.585512161254883,-8.585512161254883,-8.092350959777832,-10.11765193939209,-10.101812362670898,-10.101812362670898,-7.569766998291016,-10.346427917480469,-7.866621017456055,-12.881627082824709
4057,-8.045818328857422,-10.056180000305176,-10.736173629760742,-12.959550857543944,-10.126788139343262,-10.126788139343262,-8.900989532470703,-11.195837020874023,-11.305602073669434,-11.305602073669434,-7.887698173522949,-10.823324203491213,-8.833898544311523,-15.79076862335205
4058,-7.751825332641602,-9.664189338684082,-10.148187637329102,-11.779844284057615,-9.022284507751465,-9.022284507751465,-8.314794540405273,-10.414243698120115,-10.881340980529783,-10.881340980529783,-8.291422843933105,-11.428911209106444,-7.969738006591797,-13.198287010192873
4059,-6.955504417419434,-8.601856231689453,-8.55189037322998,-8.594832420349121,-7.774604320526123,-7.774604320526123,-7.568204879760742,-9.418790817260742,-9.53243350982666,-9.53243350982666,-7.584803581237793,-10.36983871459961,-7.1204938888549805,-10.643244743347168
4060,-7.069375038146973,-8.332608222961426,-8.20954704284668,-8.060209274291992,-8.529813766479492,-8.529813766479492,-7.839107513427734,-9.29477310180664,-9.150686264038086,-9.150686264038086,-7.431556224822998,-9.23659324645996,-8.106721878051758,-10.854326248168944
4061,-8.296908378601074,-10.390395164489746,-11.234699249267578,-13.392900466918944,-10.408934593200684,-10.408934593200684,-9.062533378601074,-11.411230087280272,-11.275971412658691,-11.275971412658691,-8.977479934692383,-12.457996368408203,-8.607758522033691,-15.112347602844238
4062,-6.589986801147461,-7.733372211456299,-7.410566329956055,-6.577600479125977,-8.264579772949219,-8.264579772949219,-7.640309333801269,-9.046274185180664,-8.289388656616211,-8.289388656616211,-6.984523296356201,-8.640548706054688,-7.159919738769531,-8.964376449584961
4063,-6.427538871765137,-7.529346466064453,-7.140809059143066,-6.1723713874816895,-7.220561981201172,-7.220561981201172,-6.615355491638184,-7.765082359313965,-8.204496383666992,-8.204496383666992,-6.6056976318359375,-8.135448455810547,-7.275119304656982,-9.194774627685549
4064,-8.851456642150879,-11.130364418029783,-12.34744930267334,-15.605774879455566,-11.393674850463867,-11.393674850463867,-9.984830856323242,-12.640958786010742,-12.375829696655272,-12.375829696655272,-9.530518531799316,-13.287553787231444,-9.400890350341797,-17.48443603515625
