idx,construction_score,non_article_region_score,numeral_noun_region_score,just_noun_region_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
3399,-11.017784118652344,-13.736572265625,-15.75320816040039,-20.980588912963867,-11.320958137512209,-11.320958137512209,-10.999504089355469,-13.714288711547852,-14.458036422729492,-14.458036422729492,-9.683096885681152,-13.094993591308594,-9.99225902557373,-17.44612693786621
3400,-9.39489459991455,-11.028316497802734,-11.480225563049316,-11.961856842041016,-8.807421684265137,-8.807421684265137,-9.138980865478516,-10.70993995666504,-11.940673828125,-11.940673828125,-7.999041080474853,-9.712285995483398,-10.2776460647583,-14.288005828857422
3401,-10.698559761047363,-13.311009407043455,-15.130220413208008,-19.818321228027344,-12.080455780029297,-12.080455780029297,-10.98826789855957,-13.699307441711426,-13.58437728881836,-13.58437728881836,-10.346745491027832,-14.090057373046877,-10.603172302246094,-19.303237915039062
3402,-8.729820251464844,-10.196972846984863,-10.3717679977417,-10.336591720581056,-9.324007034301758,-9.324007034301758,-8.807440757751465,-10.295514106750488,-11.484508514404297,-11.484508514404297,-7.5825514793396,-9.15621566772461,-9.679274559020996,-13.079689979553224
3403,-9.87013053894043,-11.621940612792969,-12.262687683105469,-13.17163372039795,-9.138193130493164,-9.138193130493164,-8.806812286376953,-10.299748420715332,-11.776430130004885,-11.776430130004885,-7.857344150543213,-9.522605895996094,-9.19514274597168,-12.123489379882812
3404,-10.845069885253906,-13.505902290344238,-15.408193588256836,-20.365909576416016,-10.520387649536133,-10.520387649536133,-10.157161712646484,-12.597860336303713,-13.833444595336914,-13.833444595336914,-10.601778984069824,-14.471888542175291,-10.444494247436523,-18.777172088623047
3405,-10.465664863586426,-13.000029563903809,-14.649383544921877,-18.848289489746094,-11.20223903656006,-11.20223903656006,-10.527914047241213,-13.09219741821289,-13.322832107543944,-13.322832107543944,-9.992424964904783,-13.557856559753418,-11.327999114990234,-21.42088508605957
3406,-10.563231468200684,-13.130117416381836,-14.84320068359375,-19.23167610168457,-11.997827529907228,-11.997827529907228,-11.032878875732422,-13.765482902526855,-14.15379238128662,-14.15379238128662,-9.926671028137209,-13.459226608276367,-11.054828643798828,-20.59977149963379
3407,-10.025435447692873,-12.417705535888672,-13.77765655517578,-17.103729248046875,-10.111393928527832,-10.111393928527832,-9.731426239013672,-12.030214309692385,-13.360093116760254,-13.360093116760254,-9.083395957946776,-12.194314002990724,-10.061483383178713,-17.619735717773438
3408,-11.64426612854004,-14.576146125793455,-17.015316009521484,-23.579050064086918,-12.845109939575195,-12.845109939575195,-11.361320495605469,-14.203404426574709,-16.015945434570312,-16.015945434570312,-10.735313415527344,-14.672189712524414,-10.498004913330078,-18.929298400878903
3409,-11.458925247192385,-14.329025268554688,-16.644636154174805,-22.83768844604492,-12.377681732177734,-12.377681732177734,-11.296016693115234,-14.1163330078125,-15.18017292022705,-15.18017292022705,-10.021815299987791,-13.60194206237793,-9.996576309204102,-17.42501449584961
3410,-9.19084930419922,-10.7800874710083,-11.13768196105957,-11.478500366210938,-9.438314437866213,-9.438314437866213,-9.141223907470703,-10.717763900756836,-12.098528861999512,-12.098528861999512,-8.065162658691406,-9.80377197265625,-10.28270149230957,-14.283044815063477
3411,-11.96922206878662,-15.014331817626951,-17.667842864990234,-20.33891868591309,-13.970022201538086,-13.970022201538086,-12.186116218566896,-15.303133010864258,-15.390117645263672,-15.390117645263672,-12.282726287841797,-16.999422073364258,-10.599329948425291,-19.233272552490234
3412,-10.225549697875977,-12.073463439941406,-12.862181663513184,-11.794889450073242,-10.29050350189209,-10.29050350189209,-9.789739608764648,-11.52840805053711,-12.18471336364746,-12.18471336364746,-9.460798263549805,-11.664618492126465,-9.665460586547852,-13.048563957214355
3413,-10.343847274780272,-12.221296310424805,-13.059261322021484,-12.097268104553224,-10.387102127075195,-10.387102127075195,-9.687767028808594,-11.398242950439451,-12.250326156616213,-12.250326156616213,-8.979808807373047,-11.023301124572754,-9.186616897583008,-12.090874671936035
3414,-12.129005432128906,-15.227445602416992,-17.992223739624023,-20.990955352783203,-12.545854568481444,-12.545854568481444,-11.96957015991211,-15.0108060836792,-15.69894027709961,-15.69894027709961,-12.643781661987305,-17.541004180908203,-10.455205917358398,-18.79720115661621
3415,-12.8992338180542,-16.25441551208496,-19.53268051147461,-24.07186889648437,-13.254055976867676,-13.254055976867676,-12.604434967041016,-15.857294082641602,-16.50691032409668,-16.50691032409668,-12.892906188964844,-17.914691925048828,-11.344926834106444,-21.477033615112305
3416,-11.661909103393556,-14.604650497436523,-17.057931900024414,-19.14961814880371,-13.561412811279297,-13.561412811279297,-12.095964431762695,-15.179332733154297,-15.563753128051758,-15.563753128051758,-11.66798973083496,-16.07731819152832,-11.065108299255373,-20.63757705688477
3417,-11.133886337280272,-13.897878646850586,-16.008861541748047,-17.032424926757812,-12.08150577545166,-12.08150577545166,-10.716873168945312,-13.340543746948242,-14.65743637084961,-14.65743637084961,-10.75653839111328,-14.710140228271484,-10.068416595458984,-17.64750099182129
3418,-12.59150505065918,-15.84136962890625,-18.92409896850586,-22.862897872924805,-14.606056213378906,-14.606056213378906,-12.219664573669434,-15.344266891479492,-16.711658477783203,-16.711658477783203,-12.73260498046875,-17.681285858154297,-10.507365226745604,-18.96434783935547
3419,-12.368316650390623,-15.537986755371094,-18.454275131225582,-21.94918632507324,-13.973350524902344,-13.973350524902344,-12.329401016235352,-15.490581512451172,-16.736562728881836,-16.736562728881836,-11.95293426513672,-16.511783599853516,-10.007352828979492,-17.464311599731445
3420,-9.529891967773438,-11.197538375854492,-11.694913864135742,-10.062686920166016,-11.134784698486328,-11.134784698486328,-10.071657180786133,-11.878107070922852,-12.222232818603516,-12.222232818603516,-9.043333053588867,-11.112699508666992,-10.28096866607666,-14.283061981201172
3421,-6.978218078613281,-7.802001476287842,-12.430132865905762,-19.479816436767575,-7.915600299835205,-7.915600299835205,-8.998791694641113,-10.229377746582031,-9.086769104003906,-9.086769104003906,-10.296762466430664,-14.0275239944458,-7.751834869384766,-21.761455535888672
3422,-5.292949199676514,-5.698556900024414,-6.680531024932861,-7.330572128295898,-6.116899013519287,-6.116899013519287,-7.466519832611084,-8.236461639404297,-7.15854024887085,-7.15854024887085,-7.771994590759277,-9.417579650878906,-6.631707191467285,-11.42384147644043
3423,-5.791257381439209,-6.279916763305664,-7.843253135681152,-9.07465362548828,-5.888150691986084,-5.888150691986084,-7.201222896575928,-7.926947116851807,-7.485979080200195,-7.485979080200195,-7.927059173583984,-9.624332427978516,-7.406829833984375,-13.717487335205078
3424,-5.423748970031738,-5.93618631362915,-7.772387504577637,-10.192245483398438,-7.010111808776856,-7.010111808776856,-7.922756195068359,-8.937932968139648,-7.555130958557129,-7.555130958557129,-9.958224296569824,-13.519716262817385,-6.943905830383301,-17.713525772094727
3425,-6.420432090759277,-7.132205963134766,-10.76243495941162,-16.172340393066406,-7.976490974426269,-7.976490974426269,-8.836833953857422,-10.034826278686523,-8.55180835723877,-8.55180835723877,-9.321266174316406,-12.564279556274414,-7.796907901763916,-21.97852897644043
3426,-6.063796043395996,-6.704243183135986,-9.692527770996094,-14.032525062561035,-7.010142803192139,-7.010142803192139,-8.231799125671387,-9.30878448486328,-8.186367988586426,-8.186367988586426,-9.57867431640625,-12.93747329711914,-7.125429153442383,-18.621139526367188
3427,-6.18937349319458,-6.854935646057129,-10.069259643554688,-14.785987854003906,-6.960517406463623,-6.960517406463623,-8.189556121826172,-9.258092880249023,-8.172924995422363,-8.172924995422363,-9.151275634765623,-12.296374320983888,-7.324634075164795,-19.633302688598636
3428,-6.507233619689941,-7.236368656158447,-11.022502899169922,-16.66465950012207,-7.142343997955322,-7.142343997955322,-8.472424507141113,-9.597535133361816,-8.618395805358887,-8.618395805358887,-10.399667739868164,-14.16896152496338,-7.188572883605957,-18.964330673217773
3429,-6.545796871185303,-7.285088539123535,-11.134384155273438,-16.89865493774414,-7.238423347473144,-7.238423347473144,-8.449178695678711,-9.566679000854492,-8.668513298034668,-8.668513298034668,-9.675209045410156,-13.082276344299316,-7.296072483062744,-19.501832962036133
3430,-6.006319999694824,-6.53248405456543,-8.346076011657715,-9.834056854248049,-7.129171848297119,-7.129171848297119,-8.182890892028809,-9.0697603225708,-7.839518070220947,-7.839518070220947,-8.009899139404297,-9.726173400878906,-7.44408655166626,-13.842994689941406
3431,-7.094884395599365,-7.943994522094727,-12.781648635864258,-19.708812713623047,-8.254982948303223,-8.254982948303223,-8.37183952331543,-9.473871231079102,-9.307554244995115,-9.307554244995115,-10.34232234954834,-14.0829439163208,-7.754330635070801,-21.79312515258789
3432,-5.236553192138672,-5.634422779083252,-6.549955368041992,-6.897690773010254,-6.294753551483154,-6.294753551483154,-6.90118932723999,-7.574441909790039,-7.223027229309082,-7.223027229309082,-7.585390567779541,-9.160161972045898,-6.631405830383301,-11.404953002929688
3433,-5.785799026489258,-6.272899150848389,-7.834651947021484,-8.832783699035645,-6.239902496337891,-6.239902496337891,-6.6392822265625,-7.268883228302002,-7.734230995178223,-7.734230995178223,-7.85538387298584,-9.52015209197998,-7.397561073303223,-13.702768325805664
3434,-5.8086442947387695,-6.403325080871582,-8.936667442321777,-12.021942138671877,-7.361905097961426,-7.361905097961426,-7.321019172668457,-8.212886810302734,-8.056057929992676,-8.056057929992676,-10.58870792388916,-14.461847305297852,-6.943695545196533,-17.72260093688965
3435,-6.719399929046631,-7.496232509613037,-11.668936729431152,-17.486480712890625,-8.426594734191895,-8.426594734191895,-8.2938814163208,-9.380321502685549,-8.986146926879883,-8.986146926879883,-9.98684024810791,-13.55904483795166,-7.7914814949035645,-21.961530685424805
3436,-6.322666168212891,-7.0201520919799805,-10.47873306274414,-15.106074333190918,-7.458012104034424,-7.458012104034424,-7.629541397094727,-8.583076477050781,-8.56843376159668,-8.56843376159668,-9.91606616973877,-13.452884674072266,-7.124109745025635,-18.62467193603516
3437,-6.253600597381592,-6.9372735023498535,-10.27153778076172,-14.696861267089844,-7.598323822021484,-7.598323822021484,-7.801434516906738,-8.789347648620605,-8.088090896606445,-8.088090896606445,-9.072039604187012,-12.186844825744627,-7.329738616943359,-19.65281867980957
3438,-6.647727489471436,-7.405056953430176,-11.445241928100586,-17.058015823364258,-7.669929027557373,-7.669929027557373,-7.847294807434082,-8.844379425048828,-8.806344985961914,-8.806344985961914,-10.724888801574709,-14.666117668151855,-7.194101810455322,-18.974634170532227
3439,-6.92099142074585,-7.732973575592041,-12.26503562927246,-18.697603225708008,-7.789505481719971,-7.789505481719971,-7.958508014678955,-8.977835655212402,-9.040339469909668,-9.040339469909668,-10.005023002624512,-13.586318016052246,-7.304542541503906,-19.513551712036133
3440,-6.246241092681885,-6.8104352951049805,-8.909272193908691,-10.447673797607422,-7.381494998931885,-7.381494998931885,-7.582784175872803,-8.369603157043457,-7.908535480499268,-7.908535480499268,-8.054431915283203,-9.791765213012695,-7.452239036560059,-13.844697952270508
3441,-7.988289833068848,-9.013731956481934,-15.466930389404297,-18.46995735168457,-10.059176445007324,-10.059176445007324,-9.82699203491211,-11.220017433166504,-10.108271598815918,-10.108271598815918,-12.279054641723633,-16.997365951538086,-7.756089210510254,-21.75640869140625
3442,-6.651601791381836,-7.283355236053467,-9.846285820007324,-8.527687072753906,-7.904702663421631,-7.904702663421631,-8.395374298095703,-9.317625045776367,-8.273506164550781,-8.273506164550781,-9.499338150024414,-11.710538864135742,-6.658448219299316,-11.463326454162598
3443,-7.014772415161133,-7.710163116455078,-10.69312572479248,-9.798858642578123,-7.733767986297607,-7.733767986297607,-8.178422927856445,-9.064255714416504,-8.888639450073242,-8.888639450073242,-8.973831176757812,-11.020145416259766,-7.407357692718506,-13.710052490234377
3444,-7.360055923461914,-8.263581275939941,-13.56814956665039,-14.654638290405272,-9.571267127990724,-9.571267127990724,-9.082334518432615,-10.326116561889648,-9.589214324951172,-9.589214324951172,-12.638007164001465,-17.53956413269043,-6.939313888549805,-17.680973052978516
3445,-8.243392944335938,-9.323585510253906,-16.218162536621094,-19.954666137695312,-10.11538028717041,-10.11538028717041,-10.074735641479492,-11.516997337341309,-10.528789520263672,-10.528789520263672,-12.886388778686523,-17.91213607788086,-7.799458503723144,-21.97600746154785
3446,-7.416019439697266,-8.330737113952637,-13.736042022705078,-14.993145942687988,-9.508522033691406,-9.508522033691406,-9.361903190612791,-10.661599159240724,-9.460113525390623,-9.460113525390623,-11.660259246826172,-16.07294273376465,-7.127691745758057,-18.61717414855957
3447,-7.260180950164795,-8.145238876342773,-13.269904136657717,-14.05152988433838,-9.535858154296877,-9.535858154296877,-8.90878963470459,-10.117862701416016,-9.16642951965332,-9.16642951965332,-10.745290756225586,-14.70048999786377,-7.334130764007568,-19.64936828613281
3448,-7.929491996765137,-8.948410987854004,-15.277833938598633,-18.0673885345459,-9.576141357421877,-9.576141357421877,-9.32338523864746,-10.615378379821776,-10.052227020263672,-10.052227020263672,-12.706222534179688,-17.64188575744629,-7.199188709259033,-18.97466087341309
3449,-8.10824966430664,-9.162919998168944,-15.814105987548828,-19.13993263244629,-9.595481872558594,-9.595481872558594,-9.243809700012209,-10.51988697052002,-10.351304054260254,-10.351304054260254,-11.930242538452148,-16.477916717529297,-7.306915283203125,-19.51329231262207
3450,-7.255652904510498,-7.992445468902588,-11.256094932556152,-10.640003204345703,-8.864357948303223,-8.864357948303223,-8.71912670135498,-9.698027610778809,-8.96681022644043,-8.96681022644043,-9.038122177124023,-11.097782135009766,-7.452015399932861,-13.865161895751951
3451,-9.643755912780762,-11.913376808166504,-15.733488082885742,-21.30613899230957,-8.44858169555664,-8.44858169555664,-8.854047775268555,-10.85682487487793,-12.687776565551758,-12.687776565551758,-10.326566696166992,-14.060977935791016,-9.138705253601074,-20.28550910949707
3452,-7.998852252960205,-9.284130096435549,-10.954551696777344,-11.36101531982422,-6.416622161865234,-6.416622161865234,-7.114224433898926,-8.181350708007812,-9.776849746704102,-9.776849746704102,-7.787001132965088,-9.43008804321289,-7.517744064331055,-11.470184326171877
3453,-8.214388847351074,-9.553550720214844,-11.3137788772583,-11.899855613708496,-6.1402740478515625,-6.1402740478515625,-7.107966423034668,-8.173527717590332,-10.016769409179688,-10.016769409179688,-7.943967342376709,-9.639375686645508,-7.653777599334717,-11.7422513961792
3454,-10.247087478637695,-12.71020221710205,-16.928871154785156,-23.71611785888672,-7.960371971130371,-7.960371971130371,-8.808836936950684,-10.79654312133789,-12.642023086547852,-12.642023086547852,-9.989995956420898,-13.556121826171877,-8.62517261505127,-18.744911193847656
3455,-8.890233993530273,-10.9010648727417,-14.215164184570312,-18.28870391845703,-8.223447799682617,-8.223447799682617,-8.926382064819336,-10.953269958496094,-12.150909423828123,-12.150909423828123,-9.315887451171877,-12.54495906829834,-9.09905242919922,-20.16655158996582
